,unique_ID,experiment,position,track,cell_id,min_slope_ruby,time_of_min_slope_ruby,lifetime,mean_ruby_lifetime,max_ruby,max_ruby_time
1764,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,4,-0.05108451843261719,245,169,9.413817,9.556975364685059,255.0
1765,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,5,-0.031475067138671875,415,84,9.165566,9.254931449890137,515.0
1766,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,6,-0.040851593017578125,495,142,9.330039,9.482629776000977,475.0
1767,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,7,-0.03342628479003906,495,138,9.327477,9.510000228881836,395.0
1768,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,8,-0.0656118392944336,455,98,9.449029,9.564021110534668,520.0
1769,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,9,-0.032395362854003906,150,75,9.286047,9.436200141906738,445.0
1770,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,10,-0.0500335693359375,385,123,9.324184,9.504103660583496,665.0
1771,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,11,-0.032276153564453125,205,121,9.361901,9.50705623626709,545.0
1772,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,12,-0.023056983947753906,190,41,8.96941,9.067124366760254,655.0
1773,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,13,-0.03461456298828125,5,109,9.235615,9.38463020324707,540.0
1774,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,14,-0.038867950439453125,170,44,9.271917,9.336737632751465,610.0
1775,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,15,-0.022623062133789062,150,34,9.154615,9.197052001953125,720.0
1776,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,16,-0.044455528259277344,210,52,9.281508,9.33568000793457,640.0
1777,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,17,-0.029979705810546875,245,101,9.481359,9.599133491516113,1035.0
1778,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,18,-0.05496025085449219,370,80,9.202486,9.459697723388672,605.0
1779,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,19,-0.018962860107421875,10,13,8.810347,8.836374282836914,620.0
1780,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,20,-0.03325843811035156,75,94,9.356857,9.478023529052734,680.0
1781,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,21,0.0,10,4,9.0413685,9.05052375793457,690.0
1782,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,22,-0.02810192108154297,115,34,9.125171,9.21183967590332,680.0
1783,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,23,-0.04026603698730469,5,81,9.371469,9.483441352844238,1080.0
1784,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,24,-0.04060173034667969,60,20,9.251841,9.293807983398438,710.0
1785,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,25,-0.026510238647460938,150,45,9.193138,9.305741310119629,710.0
1786,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,26,-0.039399147033691406,70,17,9.308668,9.377801895141602,740.0
1787,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,27,0.0,5,3,9.088625,9.088624954223633,760.0
1788,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,28,-0.03302192687988281,25,61,9.212742,9.31686019897461,780.0
1789,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,29,-0.07890987396240234,160,55,9.100124,9.289706230163574,1020.0
1790,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,30,-0.06309700012207031,160,33,9.17043,9.246028900146484,965.0
1791,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,31,-0.02015972137451172,25,52,9.439379,9.537843704223633,1035.0
1792,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,32,-0.027976036071777344,215,49,9.343724,9.422894477844238,1040.0
1793,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,33,-0.03074169158935547,5,6,9.328111,9.355392456054688,850.0
1794,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,34,-0.017394065856933594,30,47,9.304671,9.362116813659668,1025.0
1795,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,35,-0.037306785583496094,195,45,9.423811,9.54999828338623,1080.0
1796,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,36,-0.04269695281982422,110,37,9.302359,9.428109169006348,1045.0
1797,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,37,-0.03078937530517578,15,44,9.28602,9.334856033325195,865.0
1798,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,38,-0.035765647888183594,160,39,9.245185,9.343647003173828,1035.0
1799,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,39,-0.021860122680664062,150,37,9.2161045,9.299114227294922,1070.0
1800,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,40,-0.01638031005859375,85,21,9.511893,9.561372756958008,1050.0
1801,20241028__XY03_crop13__Track_1,20241028,XY03_crop13,Track_1,41,-0.03052520751953125,50,16,9.378585,9.434642791748047,1010.0
1802,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,1,-0.08998775482177734,595,217,9.079156,9.37407398223877,170.0
1803,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,2,-0.07672691345214844,785,182,9.348727,9.600714683532715,470.0
1804,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,3,-0.03746795654296875,485,143,9.432973,9.548263549804688,425.0
1805,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,4,-0.02705669403076172,360,125,9.219157,9.315960884094238,1080.0
1806,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,5,-0.03391551971435547,135,120,9.330939,9.482274055480957,485.0
1807,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,6,-0.027899742126464844,35,100,9.357369,9.492457389831543,1075.0
1808,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,7,-0.031517982482910156,405,88,9.429285,9.64956283569336,1070.0
1809,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,8,-0.02182769775390625,15,78,9.109433,9.360138893127441,1070.0
1810,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,9,-0.0231475830078125,160,66,9.345668,9.433830261230469,1080.0
1811,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,10,-0.023026466369628906,160,66,9.278659,9.400299072265625,1075.0
1812,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,11,-0.01882171630859375,180,64,9.263002,9.30410385131836,1080.0
1813,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,12,-0.026460647583007812,155,53,9.141011,9.269457817077637,1075.0
1814,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,13,-0.02289581298828125,165,46,9.355754,9.53237533569336,1065.0
1815,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,14,-0.020981788635253906,25,39,9.302514,9.4066743850708,1080.0
1816,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,15,-0.036559104919433594,5,25,9.330289,9.409300804138184,1065.0
1817,20241028__XY03_crop12__Track_0,20241028,XY03_crop12,Track_0,16,-0.015933990478515625,5,18,9.289475,9.303800582885742,1015.0
1818,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,1,-0.10243892669677734,860,217,9.064645,9.387397766113281,235.0
1819,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,2,-0.07855415344238281,990,209,9.1841345,9.489460945129395,280.0
1820,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,3,-0.03664684295654297,655,154,9.330469,9.445517539978027,530.0
1821,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,4,-0.042044639587402344,755,168,9.283075,9.458917617797852,245.0
1822,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,5,-0.0522003173828125,375,145,9.182502,9.296242713928223,360.0
1823,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,6,-0.03270721435546875,635,134,9.400512,9.545072555541992,425.0
1824,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,7,-0.03160667419433594,15,123,9.358018,9.518829345703125,1005.0
1825,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,8,-0.03504657745361328,210,78,9.170212,9.406482696533203,900.0
1826,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,9,-0.036004066467285156,210,113,9.248362,9.388068199157715,1080.0
1827,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,10,-0.03100299835205078,210,100,9.192934,9.341923713684082,1035.0
1828,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,11,-0.041222572326660156,325,68,9.329126,9.484582901000977,910.0
1829,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,12,-0.048564910888671875,465,96,9.3500595,9.474037170410156,1060.0
1830,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,13,-0.028756141662597656,45,80,9.269436,9.424375534057617,1025.0
1831,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,14,-0.01673126220703125,370,78,9.507575,9.616827011108398,1050.0
1832,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,15,-0.02203655242919922,340,73,9.366344,9.533147811889648,1055.0
1833,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,16,-0.05006885528564453,30,41,9.299921,9.419358253479004,905.0
1834,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,17,-0.04527473449707031,5,25,8.92981,9.012986183166504,870.0
1835,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,18,-0.03641033172607422,190,69,9.279967,9.38686752319336,1035.0
1836,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,19,-0.039215087890625,235,69,9.213358,9.286190032958984,740.0
1837,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,20,-0.014235496520996094,220,66,9.182286,9.3038911819458,1015.0
1838,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,21,-0.032624244689941406,180,42,9.305437,9.415238380432129,965.0
1839,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,22,-0.037711143493652344,30,64,9.434785,9.500020027160645,915.0
1840,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,23,-0.02386474609375,10,58,9.511962,9.628523826599121,1040.0
1841,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,24,-0.03969383239746094,185,55,9.190155,9.242646217346191,905.0
1842,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,25,-0.041876792907714844,30,48,9.427644,9.479425430297852,965.0
1843,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,26,-0.031851768493652344,20,42,9.234426,9.381179809570312,1055.0
1844,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,27,-0.014425277709960938,170,48,9.281192,9.317489624023438,970.0
1845,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,28,-0.030488967895507812,15,45,9.178172,9.240384101867676,860.0
1846,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,29,-0.020477294921875,35,47,9.51341,9.55456829071045,1080.0
1847,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,30,-0.018362998962402344,150,45,9.478437,9.556574821472168,1070.0
1848,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,31,-0.04305839538574219,60,41,9.34076,9.466351509094238,1080.0
1849,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,32,-0.03064441680908203,100,24,9.193549,9.254006385803223,1050.0
1850,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,33,-0.034972190856933594,40,19,9.5101595,9.559823036193848,1070.0
1851,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,34,-0.04101753234863281,45,11,9.342041,9.376532554626465,1035.0
1852,20241028__XY03_crop11__Track_8,20241028,XY03_crop11,Track_8,35,-0.023560523986816406,50,12,9.31152,9.33952522277832,1030.0
1853,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,1,-0.07507705688476562,865,217,9.01156,9.345133781433105,260.0
1854,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,2,-0.05133533477783203,675,198,9.327747,9.572875022888184,365.0
1855,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,3,-0.04139423370361328,240,147,9.119427,9.373394012451172,350.0
1856,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,4,-0.0355682373046875,80,102,8.923292,9.15855598449707,1015.0
1857,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,5,-0.025305747985839844,210,99,9.063664,9.212438583374023,590.0
1858,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,6,-0.018682479858398438,420,92,9.303247,9.369648933410645,630.0
1859,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,7,-0.030092239379882812,20,80,9.134368,9.34242057800293,1080.0
1860,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,8,-0.036965370178222656,250,72,8.942141,9.201367378234863,1070.0
1861,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,9,-0.040015220642089844,310,72,9.134404,9.327767372131348,1020.0
1862,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,10,-0.025791168212890625,210,64,9.291339,9.33603286743164,1045.0
1863,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,11,-0.02392101287841797,240,63,9.305666,9.36725902557373,965.0
1864,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,12,-0.028757095336914062,15,61,9.070034,9.236592292785645,1040.0
1865,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,13,-0.03294849395751953,250,57,9.12957,9.22519588470459,1040.0
1866,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,14,-0.030297279357910156,20,49,9.1050625,9.19156551361084,1040.0
1867,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,15,-0.031635284423828125,15,46,9.115311,9.180499076843262,1035.0
1868,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,16,-0.020616531372070312,40,40,9.115688,9.200390815734863,1035.0
1869,20241028__XY03_crop10__Track_12,20241028,XY03_crop10,Track_12,17,-0.028415679931640625,25,13,9.239399,9.26312255859375,1035.0
1870,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,1,-0.12885665893554688,1075,217,8.952679,9.217216491699219,175.0
1871,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,2,-0.04414176940917969,610,181,9.090927,9.317848205566406,185.0
1872,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,3,-0.023087501525878906,440,114,9.051328,9.188299179077148,515.0
1873,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,4,-0.032444000244140625,5,96,9.117496,9.408781051635742,1005.0
1874,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,5,-0.027227401733398438,15,84,8.993648,9.140847206115723,1035.0
1875,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,6,-0.026220321655273438,245,84,9.017046,9.152994155883789,1050.0
1876,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,7,-0.028125762939453125,20,83,9.106809,9.198335647583008,905.0
1877,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,8,-0.029178619384765625,15,62,8.962721,9.012986183166504,1015.0
1878,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,9,-0.013882637023925781,180,47,9.142091,9.20153522491455,1070.0
1879,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,10,-0.010029792785644531,100,35,9.037591,9.13417911529541,1050.0
1880,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,11,-0.02448272705078125,100,21,9.171984,9.214232444763184,1050.0
1881,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,12,-0.030389785766601562,15,4,9.023992,9.051462173461914,1065.0
1882,20241028__XY02_crop17__Track_7,20241028,XY02_crop17,Track_7,13,-0.017978668212890625,10,4,9.257601,9.269268989562988,1070.0
1883,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,1,-0.13677310943603516,505,217,8.876795,9.169344902038574,200.0
1884,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,2,-0.07860469818115234,850,210,9.011809,9.347984313964844,210.0
1885,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,3,-0.03719806671142578,405,133,9.183026,9.430867195129395,335.0
1886,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,4,-0.04924297332763672,545,163,9.212484,9.37740707397461,345.0
1887,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,5,-0.027647018432617188,250,138,9.14754,9.322775840759277,395.0
1888,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,6,-0.04459190368652344,370,83,9.034351,9.208271980285645,455.0
1889,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,7,-0.033878326416015625,315,119,9.118234,9.331643104553223,1040.0
1890,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,8,-0.025999069213867188,470,118,9.181947,9.258241653442383,640.0
1891,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,9,-0.043212890625,420,112,9.179521,9.363747596740723,525.0
1892,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,10,-0.026105880737304688,310,101,9.161259,9.265774726867676,640.0
1893,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,11,-0.03230762481689453,90,43,8.879945,9.098738670349121,670.0
1894,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,12,-0.03590202331542969,235,82,9.2275715,9.282196044921875,780.0
1895,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,13,-0.027143478393554688,55,81,9.098414,9.15739631652832,755.0
1896,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,14,-0.08750629425048828,270,59,9.081247,9.224604606628418,935.0
1897,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,15,-0.021657943725585938,310,77,9.0840025,9.145001411437988,705.0
1898,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,16,-0.062148094177246094,340,75,9.043726,9.273972511291504,1040.0
1899,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,17,-0.02376079559326172,100,64,9.086001,9.225065231323242,1080.0
1900,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,18,-0.046149253845214844,20,11,8.833032,8.98419189453125,835.0
1901,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,19,-0.0283660888671875,25,26,8.884977,9.051501274108887,890.0
1902,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,20,-0.018469810485839844,85,54,9.266402,9.336590766906738,885.0
1903,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,21,-0.04877948760986328,20,6,8.775781,8.840435028076172,840.0
1904,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,22,-0.022736549377441406,90,22,9.137647,9.225425720214844,915.0
1905,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,23,-0.03014850616455078,100,34,9.218463,9.324918746948242,1010.0
1906,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,24,-0.024076461791992188,105,42,9.1672535,9.20603084564209,940.0
1907,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,25,-0.037453651428222656,35,35,9.175172,9.242774963378906,1075.0
1908,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,26,-0.021821975708007812,20,35,9.179216,9.227164268493652,1070.0
1909,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,27,-0.0273284912109375,50,25,9.126437,9.169899940490723,970.0
1910,20241028__XY02_crop16__Track_13,20241028,XY02_crop16,Track_13,28,-0.020956993103027344,25,7,8.967055,8.984233856201172,1065.0
1911,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,1,-0.1486673355102539,935,217,8.973782,9.251130104064941,210.0
1912,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,2,-0.06802082061767578,1050,211,9.095178,9.447545051574707,390.0
1913,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,3,-0.049910545349121094,195,157,9.235048,9.444384574890137,1030.0
1914,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,4,-0.0809030532836914,405,166,9.243902,9.479043960571289,565.0
1915,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,5,-0.05200481414794922,55,147,9.29932,9.394049644470215,645.0
1916,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,6,-0.0321502685546875,265,131,9.164557,9.39717960357666,455.0
1917,20241028__XY02_crop15__Track_4,20241028,XY02_crop15,Track_4,7,-0.020442962646484375,200,84,8.91719,9.185535430908203,875.0
